Check,Flag,AU-ROC,AU-PR,Accuracy
Per reverse position nucleotide content - T position 14,Pass,0.53,0.6058620689655172,0.53
Per reverse position nucleotide content - T position 15,Pass,0.55,0.625,0.55
Per reverse position nucleotide content - T position 16,Pass,0.515,0.5784574468085106,0.515
Per reverse position nucleotide content - T position 17,Pass,0.505,0.5585975609756098,0.505
Per reverse position nucleotide content - T position 18,Pass,0.5350000000000001,0.6038888888888888,0.535
Per reverse position nucleotide content - T position 19,Pass,0.515,0.5861363636363637,0.515
Per reverse position nucleotide content - T position 20,Pass,0.525,0.5994298245614034,0.525
Per reverse position nucleotide content - T position 21,Pass,0.51,0.575,0.51
Per reverse position nucleotide content - T position 22,Pass,0.55,0.6243181818181819,0.55
Per reverse position nucleotide content - T position 23,Pass,0.5,0.56,0.5
Per reverse position nucleotide content - T position 24,Pass,0.505,0.5722169811320755,0.505
Per reverse position nucleotide content - T position 25,Pass,0.505,0.5608139534883722,0.505
Per reverse position nucleotide content - T position 26,Pass,0.56,0.6392241379310344,0.56
Per reverse position nucleotide content - T position 27,Pass,0.55,0.6245833333333333,0.55
Per reverse position nucleotide content - T position 28,Pass,0.535,0.6080188679245282,0.535
Per reverse position nucleotide content - T position 29,Pass,0.57,0.6503448275862069,0.57
Per reverse position nucleotide content - T position 30,Pass,0.5149999999999999,0.6999019607843138,0.515
Per reverse position nucleotide content - T position 31,Pass,0.5299999999999999,0.595,0.53
Per reverse position nucleotide content - T position 32,Pass,0.555,0.6310106382978724,0.555
Per reverse position nucleotide content - T position 33,Pass,0.5,0.555,0.5
Per reverse position nucleotide content - T position 34,Pass,0.5650000000000001,0.6438207547169812,0.565
Per reverse position nucleotide content - T position 35,Pass,0.525,0.5902777777777778,0.525
Per reverse position nucleotide content - T position 36,Pass,0.525,0.7080645161290322,0.525
Per reverse position nucleotide content - T position 37,Pass,0.56,0.6375,0.56
Per reverse position nucleotide content - T position 38,Pass,0.525,0.5945098039215686,0.525
Per reverse position nucleotide content - T position 39,Pass,0.51,0.7080864197530865,0.51
Per reverse position nucleotide content - T position 40,Pass,0.5800000000000001,0.6619230769230768,0.58
Per reverse position nucleotide content - T position 41,Pass,0.59,0.6733333333333333,0.59
Per reverse position nucleotide content - T position 42,Pass,0.545,0.6175,0.545
Per reverse position nucleotide content - T position 43,Pass,0.505,0.5608139534883722,0.505
Per reverse position nucleotide content - T position 44,Pass,0.52,0.5827272727272728,0.52
Per reverse position nucleotide content - T position 45,Pass,0.51,0.575,0.51
Per reverse position nucleotide content - T position 46,Pass,0.5700000000000001,0.6510869565217391,0.57
Per reverse position nucleotide content - T position 47,Pass,0.5650000000000001,0.6438207547169812,0.565
Per reverse position nucleotide content - T position 48,Warning,0.65,0.7346874999999999,0.65
Per reverse position nucleotide content - T position 49,Pass,0.525,0.5915957446808511,0.525
Per reverse position nucleotide content - T position 50,Pass,0.525,0.5902777777777778,0.525
Per reverse position nucleotide content - T position 51,Pass,0.55,0.6255769230769231,0.55
Per reverse position nucleotide content - T position 52,Pass,0.505,0.6990923566878982,0.505
Per reverse position nucleotide content - T position 53,Pass,0.53,0.5976086956521738,0.53
Per reverse position nucleotide content - T position 54,Pass,0.52,0.5875,0.52
Per reverse position nucleotide content - T position 55,Pass,0.5650000000000001,0.6438265306122448,0.565
Per reverse position nucleotide content - T position 56,Pass,0.53,0.6074999999999999,0.53
Per reverse position nucleotide content - T position 57,Pass,0.5300000000000001,0.5965909090909092,0.53
Per reverse position nucleotide content - T position 58,Pass,0.58,0.6644565217391303,0.58
Per reverse position nucleotide content - T position 59,Pass,0.56,0.6385714285714286,0.56
Per reverse position nucleotide content - T position 60,Pass,0.545,0.6219736842105263,0.545
Per reverse position nucleotide content - T position 61,Pass,0.5700000000000001,0.6520454545454546,0.57
Per reverse position nucleotide content - T position 62,Pass,0.51,0.5708695652173914,0.51
Per reverse position nucleotide content - T position 63,Pass,0.5350000000000001,0.6038888888888888,0.535
Per reverse position nucleotide content - T position 64,Pass,0.545,0.6178723404255319,0.545
Per reverse position nucleotide content - T position 65,Pass,0.54,0.6125,0.54
Per reverse position nucleotide content - T position 66,Pass,0.52,0.5910185185185186,0.52
Per reverse position nucleotide content - T position 67,Pass,0.5700000000000001,0.65,0.57
Per reverse position nucleotide content - T position 68,Pass,0.55,0.625,0.55
Per reverse position nucleotide content - T position 69,Pass,0.5700000000000001,0.6520454545454546,0.57
Per reverse position nucleotide content - T position 70,Pass,0.5750000000000001,0.6560294117647059,0.575
Per reverse position nucleotide content - T position 71,Pass,0.55,0.6291666666666668,0.55
Per reverse position nucleotide content - T position 72,Pass,0.5850000000000001,0.6704255319148937,0.585
Per reverse position nucleotide content - T position 73,Pass,0.5599999999999999,0.6389285714285714,0.56
Per reverse position nucleotide content - T position 74,Pass,0.56,0.6375,0.56
Per reverse position nucleotide content - T position 75,Pass,0.545,0.6173780487804879,0.545
Per reverse position nucleotide content - T position 76,Pass,0.575,0.6614634146341465,0.575
Per reverse position nucleotide content - T position 77,Pass,0.56,0.6375,0.56
Per reverse position nucleotide content - T position 78,Pass,0.575,0.6583333333333332,0.575
Per reverse position nucleotide content - T position 79,Pass,0.545,0.6173255813953489,0.545
Per reverse position nucleotide content - T position 80,Pass,0.56,0.6376923076923077,0.56
Per reverse position nucleotide content - T position 81,Pass,0.56,0.6375,0.56
Per reverse position nucleotide content - T position 82,Pass,0.56,0.6376923076923077,0.56
Per reverse position nucleotide content - T position 83,Pass,0.5900000000000001,0.67625,0.59
Per reverse position nucleotide content - T position 84,Pass,0.54,0.6134615384615384,0.54
Per reverse position nucleotide content - T position 85,Pass,0.525,0.5930102040816326,0.525
Per reverse position nucleotide content - T position 86,Pass,0.59,0.6925,0.59
Per reverse position nucleotide content - T position 87,Pass,0.55,0.6243478260869565,0.55
Per reverse position nucleotide content - T position 88,Warning,0.6100000000000001,0.7020833333333332,0.61
Per reverse position nucleotide content - T position 89,Pass,0.5950000000000001,0.6788636363636364,0.595
Per reverse position nucleotide content - T position 90,Warning,0.6150000000000001,0.7052450980392158,0.615
Per reverse position nucleotide content - T position 91,Warning,0.625,0.7263888888888888,0.625
Per reverse position nucleotide content - T position 92,Pass,0.53,0.6027777777777777,0.53
Per reverse position nucleotide content - T position 93,Pass,0.575,0.6583333333333332,0.575
Per reverse position nucleotide content - T position 94,Pass,0.54,0.6109782608695652,0.54
Per reverse position nucleotide content - T position 95,Pass,0.5650000000000001,0.6467682926829269,0.565
Per reverse position nucleotide content - T position 96,Pass,0.6,0.6861538461538461,0.6
Per reverse position nucleotide content - T position 97,Pass,0.55,0.6271428571428572,0.55
Per reverse position nucleotide content - T position 98,Pass,0.505,0.5608139534883722,0.505
Per reverse position nucleotide content - T position 99,Warning,0.61,0.7,0.61
Per reverse position nucleotide content - T position 100,Pass,0.5599999999999999,0.6389285714285714,0.56
Per reverse position nucleotide content - T position 101,Pass,0.5800000000000001,0.6625000000000001,0.58
Per reverse position nucleotide content - T position 102,Pass,0.585,0.6761585365853658,0.585
Per reverse position nucleotide content - T position 103,Pass,0.58,0.6644565217391303,0.58
Per reverse position nucleotide content - T position 104,Pass,0.6,0.6861538461538461,0.6
Per reverse position nucleotide content - T position 105,Pass,0.545,0.6219736842105263,0.545
Per reverse position nucleotide content - T position 106,Pass,0.55,0.6257894736842105,0.55
Per reverse position nucleotide content - T position 107,Pass,0.535,0.606813725490196,0.535
Per reverse position nucleotide content - T position 108,Pass,0.555,0.6360714285714285,0.555
Per reverse position nucleotide content - T position 109,Pass,0.53,0.6013461538461539,0.53
Per reverse position nucleotide content - T position 110,Pass,0.5650000000000001,0.6437254901960784,0.565
Per reverse position nucleotide content - T position 111,Pass,0.5650000000000001,0.6438265306122448,0.565
Per reverse position nucleotide content - T position 112,Pass,0.525,0.5902777777777778,0.525
Per reverse position nucleotide content - T position 113,Pass,0.545,0.6178723404255319,0.545
Per reverse position nucleotide content - T position 114,Pass,0.5800000000000001,0.6659090909090908,0.58
Per reverse position nucleotide content - T position 115,Pass,0.545,0.6173255813953489,0.545
Per reverse position nucleotide content - T position 116,Pass,0.545,0.6231355932203391,0.545
Per reverse position nucleotide content - T position 117,Pass,0.545,0.6175,0.545
Per reverse position nucleotide content - T position 118,Pass,0.5750000000000001,0.655754716981132,0.575
Per reverse position nucleotide content - T position 119,Pass,0.5700000000000001,0.6510869565217391,0.57
Per reverse position nucleotide content - T position 120,Pass,0.56,0.6375,0.56
Per reverse position nucleotide content - T position 121,Pass,0.575,0.6603169014084508,0.575
Per reverse position nucleotide content - T position 122,Warning,0.6150000000000001,0.7098404255319148,0.615
Per reverse position nucleotide content - T position 123,Pass,0.585,0.6692346938775511,0.585
Per reverse position nucleotide content - T position 124,Pass,0.55,0.6262962962962962,0.55
Per reverse position nucleotide content - T position 125,Pass,0.535,0.6031976744186047,0.535
Per reverse position nucleotide content - T position 126,Pass,0.5650000000000001,0.6445175438596491,0.565
Per reverse position nucleotide content - T position 127,Pass,0.54,0.6134615384615384,0.54
Per reverse position nucleotide content - T position 128,Pass,0.58,0.6633333333333332,0.58
Per reverse position nucleotide content - T position 129,Warning,0.6200000000000001,0.7125,0.62
Per reverse position nucleotide content - T position 130,Pass,0.5700000000000001,0.65,0.57
Per reverse position nucleotide content - T position 131,Pass,0.5850000000000001,0.6704255319148937,0.585
Per reverse position nucleotide content - T position 132,Pass,0.56,0.6375,0.56
Per reverse position nucleotide content - T position 133,Pass,0.55,0.6245238095238095,0.55
Per reverse position nucleotide content - T position 134,Pass,0.54,0.6116666666666667,0.54
Per reverse position nucleotide content - T position 135,Pass,0.58,0.6644565217391303,0.58
Per reverse position nucleotide content - T position 136,Warning,0.6149999999999999,0.7073469387755101,0.615
Per reverse position nucleotide content - T position 137,Pass,0.53,0.6000000000000001,0.53
Per reverse position nucleotide content - T position 138,Pass,0.5250000000000001,0.5879878048780488,0.525
Per reverse position nucleotide content - T position 139,Pass,0.5950000000000001,0.6780084745762711,0.595
Per reverse position nucleotide content - T position 140,Pass,0.5,0.555,0.5
Per reverse position nucleotide content - T position 141,Pass,0.505,0.5630555555555555,0.505
Per reverse position nucleotide content - T position 142,Pass,0.5700000000000001,0.65,0.57
Per reverse position nucleotide content - T position 143,Pass,0.5900000000000001,0.6724999999999999,0.59
Per reverse position nucleotide content - T position 144,Pass,0.515,0.5784574468085106,0.515
Per reverse position nucleotide content - T position 145,Pass,0.505,0.5699019607843137,0.505
Per reverse position nucleotide content - T position 146,Pass,0.55,0.625,0.55
Per reverse position nucleotide content - T position 147,Pass,0.5900000000000001,0.67625,0.59
Per reverse position nucleotide content - T position 148,Pass,0.5700000000000001,0.6498148148148148,0.57
Per reverse position nucleotide content - T position 149,Pass,0.5599999999999999,0.64,0.56
Per reverse position nucleotide content - T position 150,Pass,0.52,0.7015789473684211,0.52
Per reverse position nucleotide content - T position 151,Pass,0.5599999999999999,0.6377173913043479,0.56
Per reverse position nucleotide content - T position 152,Pass,0.56,0.6375,0.56
Per reverse position nucleotide content - T position 153,Pass,0.535,0.6093181818181816,0.535
Per reverse position nucleotide content - T position 154,Pass,0.515,0.5861363636363637,0.515
Per reverse position nucleotide content - T position 155,Pass,0.555,0.6332456140350877,0.555
Per reverse position nucleotide content - T position 156,Pass,0.5599999999999999,0.6389285714285714,0.56
Per reverse position nucleotide content - T position 157,Pass,0.5800000000000001,0.6615740740740741,0.58
Per reverse position nucleotide content - T position 158,Pass,0.51,0.565,0.51
Per reverse position nucleotide content - T position 159,Pass,0.505,0.5653191489361702,0.505
Per reverse position nucleotide content - T position 160,Pass,0.54,0.6116666666666667,0.54
Per reverse position nucleotide content - T position 161,Pass,0.52,0.5842391304347826,0.52
Per reverse position nucleotide content - T position 162,Pass,0.515,0.5749418604651163,0.515
Per reverse position nucleotide content - T position 163,Pass,0.5700000000000001,0.65,0.57
Per reverse position nucleotide content - T position 164,Pass,0.53,0.6000000000000001,0.53
Per reverse position nucleotide content - T position 165,Pass,0.545,0.6243852459016392,0.545
Per reverse position nucleotide content - T position 166,Pass,0.5650000000000001,0.6457786885245902,0.565
Per reverse position nucleotide content - T position 167,Pass,0.5700000000000001,0.6510869565217391,0.57
Per reverse position nucleotide content - T position 168,Pass,0.55,0.6243478260869565,0.55
Per reverse position nucleotide content - T position 169,Pass,0.575,0.6565306122448978,0.575
Per reverse position nucleotide content - T position 170,Pass,0.52,0.5858333333333333,0.52
Per reverse position nucleotide content - T position 171,Pass,0.51,0.565,0.51
Per reverse position nucleotide content - T position 172,Pass,0.5700000000000001,0.6498076923076923,0.57
Per reverse position nucleotide content - T position 173,Pass,0.5549999999999999,0.6320731707317073,0.555
Per reverse position nucleotide content - T position 174,Pass,0.505,0.6966129032258065,0.505
Per reverse position nucleotide content - T position 175,Pass,0.535,0.6057142857142856,0.535
Per reverse position nucleotide content - T position 176,Pass,0.53,0.59875,0.53
Per reverse position nucleotide content - T position 177,Pass,0.515,0.7047770700636942,0.515
Per reverse position nucleotide content - T position 178,Pass,0.52,0.5813095238095238,0.52
Per reverse position nucleotide content - T position 179,Pass,0.52,0.5827272727272728,0.52
Per reverse position nucleotide content - T position 180,Pass,0.565,0.6447222222222222,0.565
Per reverse position nucleotide content - T position 181,Pass,0.5249999999999999,0.5853787878787878,0.525
Per reverse position nucleotide content - T position 182,Pass,0.5750000000000001,0.6560294117647059,0.575
Per reverse position nucleotide content - T position 183,Pass,0.54,0.6116666666666667,0.54
Per reverse position nucleotide content - T position 184,Pass,0.5800000000000001,0.6677380952380952,0.58
Per reverse position nucleotide content - T position 185,Pass,0.555,0.6325000000000001,0.555
Per reverse position nucleotide content - T position 186,Pass,0.54,0.6125,0.54
Per reverse position nucleotide content - T position 187,Pass,0.5800000000000001,0.6677380952380952,0.58
Per reverse position nucleotide content - T position 188,Pass,0.515,0.5766666666666665,0.515
Per reverse position nucleotide content - T position 189,Pass,0.58,0.6633333333333332,0.58
Per reverse position nucleotide content - T position 190,Pass,0.505,0.5585975609756098,0.505
Per reverse position nucleotide content - T position 191,Pass,0.54,0.6125,0.54
Per reverse position nucleotide content - T position 192,Pass,0.5700000000000001,0.6498148148148148,0.57
Per reverse position nucleotide content - T position 193,Pass,0.5549999999999999,0.6343243243243244,0.555
Per reverse position nucleotide content - T position 194,Pass,0.5300000000000001,0.5965909090909092,0.53
Per reverse position nucleotide content - T position 195,Pass,0.52,0.5800000000000001,0.52
Per reverse position nucleotide content - T position 196,Pass,0.52,0.5827272727272728,0.52
Per reverse position nucleotide content - T position 197,Pass,0.515,0.5717307692307692,0.515
Per reverse position nucleotide content - T position 198,Pass,0.565,0.6559848484848485,0.565
Per reverse position nucleotide content - T position 199,Pass,0.5299999999999999,0.595,0.53
Per reverse position nucleotide content - T position 200,Pass,0.51,0.5613888888888889,0.51
Per reverse position nucleotide content - T,Warning,0.65,0.7346874999999999,0.65
